customer_id,first_name,surname,age,sex,ethnicity,region_key,postcode_area,prior_sector,uc_months_at_start,barriers,barriers_count,disability_or_health,digital_skills,preferred_channel,adviser_id,referred_date
CUS-08092,Ruth,Begum,63,F,Asian Pakistani,north-london,N17,Retail,28,Housing instability;English language,2,true,Medium,email,ADV-0113,2026-02-19
CUS-08093,Jamal,Adekoya,31,M,White British,south-east-london,E3,Retail,10,English language,1,false,Medium,call,ADV-0061,2025-12-29
CUS-08094,Priya,Mensah,40,F,Black African,north-london,N1,Security,18,Housing instability;English language;Childcare cost,3,false,Medium,email,ADV-0031,2025-09-25
CUS-08095,Kai,Davies,46,M,White British,south-east-london,E13,Construction,41,Caring responsibilities;Physical health;Transport cost;Mental health,4,false,High,sms,ADV-0068,2026-02-12
CUS-08096,Dylan,Ofori,39,M,White British,south-east-london,E6,Other,13,,0,false,Medium,push,ADV-0135,2025-11-06
CUS-08097,Olu,O'Connor,27,M,Mixed,derbyshire-notts,DE1,Warehouse / logistics,13,Criminal record;Digital skills,2,false,High,sms,ADV-0112,2026-01-24
CUS-08098,Demi,Mahmood,36,F,White British,south-yorkshire,DN1,Warehouse / logistics,14,Confidence,1,false,Medium,push,ADV-0241,2025-11-13
CUS-08099,Amina,Bailey,31,F,Black Caribbean,south-east-london,E13,Hospitality,13,Mental health;Physical health;Transport cost,3,false,High,email,ADV-0144,2026-02-24
CUS-08100,Bibi,Mensah,47,F,White British,wales,CF10,Admin / office,54,Childcare cost,1,false,Medium,push,ADV-0101,2025-10-11
CUS-08101,Maria,Hussain,35,F,Asian Indian,south-east-london,E2,Hospitality,15,,0,false,High,sms,ADV-0211,2025-10-19
CUS-08102,Lola,Khan,39,F,Asian Bangladeshi,south-east-london,E2,Warehouse / logistics,10,,0,false,High,sms,ADV-0066,2025-09-17
CUS-08103,Junior,Okafor,31,M,White British,wales,CF24,Retail,23,Mental health;Physical health;Housing instability,3,false,Medium,push,ADV-0155,2026-03-13
CUS-08104,Naomi,Hollis,36,F,White British,wales,NP20,Construction,15,Housing instability,1,false,Medium,push,ADV-0098,2025-11-26
CUS-08105,Theo,Ahmed,24,M,Black Caribbean,north-london,NW3,Driving,33,,0,false,High,sms,ADV-0044,2026-03-08
CUS-08106,Leah,Williams,47,F,Mixed,derbyshire-notts,NG18,Admin / office,23,Caring responsibilities,1,false,Low,sms,ADV-0203,2026-03-28
CUS-08107,Priya,Mensah,60,F,Asian Indian,south-east-london,E6,Security,25,Confidence,1,false,Medium,sms,ADV-0123,2026-03-11
CUS-08108,Bibi,Davies,25,F,Black Caribbean,south-east-london,E2,Security,27,,0,false,High,email,ADV-0015,2025-11-08
CUS-08109,Aiden,Brown,55,M,Mixed,north-london,N1,Construction,14,Criminal record;Confidence;Digital skills,3,true,Medium,call,ADV-0180,2025-09-23
CUS-08110,Jamal,Ofori,41,M,White British,wales,LL57,Cleaning / facilities,21,Digital skills,1,false,Medium,push,ADV-0064,2025-09-14
CUS-08111,Damian,Mahmood,44,M,White British,north-london,NW10,Care / health,27,Caring responsibilities,1,false,Medium,email,ADV-0122,2026-04-19
CUS-08112,Joel,Murphy,50,M,Mixed,south-yorkshire,S10,Driving,42,Caring responsibilities,1,false,Medium,email,ADV-0149,2026-02-25
CUS-08113,Reece,Carter,47,M,Asian Indian,wales,CF24,Retail,23,Digital skills;Physical health,2,false,Medium,push,ADV-0235,2025-12-26
CUS-08114,Kwame,Davies,52,M,Other Asian,wales,LL57,Cleaning / facilities,20,Housing instability,1,false,Medium,sms,ADV-0173,2025-09-15
CUS-08115,Ryan,Akin,41,M,White British,wales,NP19,Driving,20,Confidence;Digital skills,2,true,Medium,sms,ADV-0235,2026-05-07
CUS-08116,Aaron,O'Connor,27,M,Black Caribbean,south-east-london,E20,Retail,13,English language,1,true,High,push,ADV-0090,2025-09-27
CUS-08117,Joel,Knight,41,M,Asian Indian,south-yorkshire,S6,Admin / office,36,Digital skills,1,false,Low,call,ADV-0083,2026-05-11
CUS-08118,Joy,Khan,37,F,White British,wales,LL11,Care / health,16,Caring responsibilities;Physical health,2,false,Medium,sms,ADV-0109,2025-09-07
CUS-08119,Nasir,Singh,39,M,White British,wales,CF24,Hospitality,8,Digital skills;Caring responsibilities,2,false,High,sms,ADV-0140,2026-01-31
CUS-08120,Jamal,Lewis,40,M,White British,derbyshire-notts,DE1,Security,52,Mental health,1,false,High,sms,ADV-0152,2025-10-16
CUS-08121,Sean,Iwobi,39,M,Asian Indian,south-east-london,E13,Retail,37,Physical health;English language,2,false,Low,sms,ADV-0232,2025-10-29
CUS-08122,Damian,Murphy,40,M,Other White,derbyshire-notts,DE22,Driving,23,Physical health;English language;Mental health,3,false,Medium,sms,ADV-0230,2026-03-12
CUS-08123,Joshua,Mahmood,47,M,Other Asian,wales,LL57,Construction,18,Caring responsibilities;Childcare cost,2,false,Medium,sms,ADV-0140,2026-02-19
CUS-08124,Tracy,Mensah,55,F,White British,north-london,N1,Driving,10,Housing instability;Caring responsibilities,2,true,High,email,ADV-0168,2025-09-08
CUS-08125,Bibi,O'Connor,47,F,White British,south-yorkshire,WF1,Construction,43,English language;Transport cost;Digital skills;Childcare cost,4,false,Medium,call,ADV-0159,2026-05-08
CUS-08126,Ashley,Ali,41,M,White British,wales,SA1,Care / health,31,English language;Childcare cost,2,false,Medium,sms,ADV-0136,2026-02-24
CUS-08127,Demi,Evans,40,F,Asian Indian,south-east-london,E20,Security,20,Physical health,1,false,Medium,call,ADV-0072,2026-02-02
CUS-08128,Kai,Ahmed,50,M,White British,south-east-london,E13,Warehouse / logistics,21,Transport cost;Mental health,2,false,Medium,sms,ADV-0246,2026-02-14
CUS-08129,Dylan,Carter,29,M,White British,south-yorkshire,S60,Warehouse / logistics,17,Transport cost;Physical health,2,true,Medium,call,ADV-0093,2025-10-04
CUS-08130,Marcus,Okafor,44,M,Other White,south-yorkshire,LS9,Admin / office,23,Digital skills,1,false,High,call,ADV-0179,2026-05-01
CUS-08131,Damian,Roberts,38,M,White British,south-east-london,E3,Retail,20,Digital skills,1,true,High,sms,ADV-0194,2025-12-23
CUS-08132,Joel,Mensah,29,M,White British,south-east-london,SE10,Warehouse / logistics,55,Caring responsibilities;English language,2,false,High,call,ADV-0233,2025-11-02
CUS-08133,Amina,Murphy,30,F,White British,wales,NP19,Hospitality,19,Mental health,1,false,Medium,sms,ADV-0038,2025-09-17
CUS-08134,Liam,Mensah,50,M,White British,wales,SA1,Admin / office,27,Housing instability,1,true,Medium,call,ADV-0019,2026-05-10
CUS-08135,Folake,Akin,31,F,Black Caribbean,derbyshire-notts,DE1,Retail,13,Caring responsibilities;Housing instability,2,false,Low,sms,ADV-0037,2025-11-17
CUS-08136,Femi,Davies,52,M,Mixed,south-east-london,E15,Care / health,31,Physical health,1,true,Medium,email,ADV-0246,2025-12-28
CUS-08137,Yvonne,Walker,40,F,White British,south-yorkshire,S10,Retail,37,Confidence,1,false,High,sms,ADV-0005,2025-10-19
CUS-08138,Faye,Begum,36,F,White British,wales,CF24,Hospitality,34,English language;Digital skills,2,false,Medium,sms,ADV-0238,2026-05-03
CUS-08139,Ruth,Carter,46,F,White British,wales,NP19,Warehouse / logistics,14,Criminal record,1,true,Medium,sms,ADV-0209,2025-10-09
CUS-08140,Kwame,Brown,38,M,Mixed,south-east-london,E15,Cleaning / facilities,27,Digital skills,1,false,Low,sms,ADV-0223,2026-02-16
CUS-08141,Liam,Knight,53,M,Other,south-yorkshire,S60,Driving,14,English language,1,false,Medium,call,ADV-0150,2026-03-05
CUS-08142,Kwame,Singh,33,M,Asian Pakistani,derbyshire-notts,DE22,Hospitality,49,Confidence,1,false,Low,sms,ADV-0222,2025-10-16
CUS-08143,Demi,Adekoya,51,F,White British,wales,LL57,Construction,28,English language,1,false,Medium,sms,ADV-0064,2025-10-06
CUS-08144,Marcus,Patel,36,M,Asian Pakistani,derbyshire-notts,NG18,Hospitality,22,,0,true,Low,sms,ADV-0110,2025-09-28
CUS-08145,Junior,Hollis,45,M,Other White,north-london,HA9,Warehouse / logistics,12,Confidence;English language;Housing instability,3,false,High,sms,ADV-0243,2026-03-04
CUS-08146,Kwame,Evans,47,M,Mixed,wales,SA1,Warehouse / logistics,40,Digital skills,1,true,Low,sms,ADV-0238,2026-01-27
CUS-08147,Jamal,Knight,40,M,White British,derbyshire-notts,NG1,Construction,57,Confidence,1,false,Medium,sms,ADV-0162,2025-09-14
CUS-08148,Liam,Walker,24,M,White British,derbyshire-notts,S40,Construction,44,English language;Transport cost,2,true,Low,sms,ADV-0229,2025-10-23
CUS-08149,Liam,Evans,37,M,Asian Indian,south-east-london,E2,Retail,32,,0,false,Medium,push,ADV-0018,2026-01-08
CUS-08150,Bilal,Brown,46,M,Other,wales,LL11,Construction,14,Childcare cost,1,true,High,email,ADV-0096,2026-05-03
CUS-08151,Joy,Begum,40,F,Asian Pakistani,wales,CF24,Construction,16,,0,false,Low,email,ADV-0026,2026-02-14
CUS-08152,Kwame,Mahmood,38,M,Black Caribbean,south-yorkshire,DN1,Cleaning / facilities,10,Caring responsibilities;Confidence,2,false,Medium,push,ADV-0218,2026-02-14
CUS-08153,Tyrese,Williams,52,M,White British,south-east-london,E3,Care / health,20,Transport cost;English language,2,true,Low,sms,ADV-0119,2025-09-14
CUS-08154,Damian,Williams,27,M,Asian Pakistani,south-yorkshire,DN4,Care / health,23,Transport cost;Criminal record;Physical health;Digital skills,4,false,Medium,sms,ADV-0242,2025-12-24
CUS-08155,Lola,Adekoya,38,F,Other White,south-east-london,SE15,Construction,28,Criminal record;English language,2,true,High,call,ADV-0085,2026-03-13
CUS-08156,Joel,Bailey,34,M,Asian Pakistani,south-east-london,E6,Hospitality,18,Childcare cost;English language,2,false,Medium,sms,ADV-0004,2025-11-19
CUS-08157,Aiden,Evans,38,M,Mixed,south-east-london,E13,Retail,30,,0,false,Medium,sms,ADV-0085,2025-09-20
CUS-08158,Mohammed,Lewis,42,M,Other Asian,derbyshire-notts,DE22,Retail,42,Criminal record;Digital skills;Physical health,3,false,High,call,ADV-0128,2025-12-09
CUS-08159,Dylan,Hussain,32,M,Black African,south-yorkshire,LS9,Construction,31,Mental health;Transport cost,2,false,Medium,push,ADV-0049,2026-02-19
CUS-08160,Damian,Lewis,47,M,Mixed,derbyshire-notts,DE1,Security,12,,0,false,High,call,ADV-0132,2026-03-17
CUS-08161,Damian,Knight,54,M,White British,derbyshire-notts,DE22,Construction,25,,0,false,High,email,ADV-0058,2026-03-27
CUS-08162,Megan,O'Connor,56,F,White British,south-east-london,E20,Construction,19,Criminal record,1,false,Medium,push,ADV-0041,2026-02-20
CUS-08163,Aiden,Singh,39,M,Black African,wales,NP20,Care / health,18,Housing instability,1,false,Low,email,ADV-0033,2026-03-18
CUS-08164,Daniel,Lewis,54,M,Asian Indian,derbyshire-notts,NG18,Retail,25,Housing instability;Mental health;Digital skills;Physical health,4,false,Medium,push,ADV-0071,2026-05-02
CUS-08165,Sarah,Patel,39,F,Black Caribbean,north-london,NW10,Admin / office,15,Confidence,1,false,High,sms,ADV-0141,2026-05-07
CUS-08166,Ruth,Ofori,30,F,Black African,wales,NP19,Retail,24,,0,false,Medium,push,ADV-0208,2026-01-21
CUS-08167,Tamika,Davies,38,F,White British,wales,CF10,Cleaning / facilities,13,Criminal record,1,true,High,sms,ADV-0173,2026-02-14
CUS-08168,Leah,O'Connor,38,F,White British,wales,SA1,Retail,30,Physical health,1,false,Medium,push,ADV-0235,2025-11-16
CUS-08169,Joel,Khan,55,M,Black Caribbean,derbyshire-notts,NG7,Construction,36,Mental health;Caring responsibilities;Physical health,3,false,Medium,sms,ADV-0229,2025-12-07
CUS-08170,Nasir,Singh,50,M,White British,wales,NP19,Warehouse / logistics,46,Mental health;Confidence;Housing instability,3,false,Medium,push,ADV-0120,2026-03-13
CUS-08171,Megan,Brown,61,F,White British,south-east-london,E15,Warehouse / logistics,18,Criminal record;Confidence,2,false,Low,push,ADV-0119,2026-03-10
CUS-08172,Sophie,O'Connor,29,F,White British,south-east-london,E2,Driving,39,Criminal record,1,false,High,push,ADV-0146,2026-04-07
CUS-08173,Tia,Mahmood,40,F,Mixed,south-east-london,E20,Retail,22,Mental health,1,false,Medium,push,ADV-0119,2026-03-10
CUS-08174,Ellie,Murphy,24,F,Other White,south-yorkshire,S60,Retail,13,Digital skills;Physical health,2,false,Medium,sms,ADV-0093,2026-02-07
CUS-08175,Amina,Murphy,44,F,White British,south-east-london,SE15,Construction,15,Childcare cost;English language,2,false,Low,call,ADV-0007,2026-02-18
CUS-08176,Theo,Mahmood,31,M,White British,south-east-london,E20,Care / health,27,Caring responsibilities;Criminal record,2,true,High,push,ADV-0029,2025-10-20
CUS-08177,Sarah,Brown,43,F,Black African,south-east-london,E3,Warehouse / logistics,44,Confidence,1,false,Medium,push,ADV-0010,2026-04-22
CUS-08178,Reece,Singh,44,M,White British,north-london,HA1,Retail,46,Digital skills,1,true,Medium,sms,ADV-0234,2025-12-31
CUS-08179,Ashley,Murphy,28,M,White British,derbyshire-notts,DE22,Hospitality,23,Criminal record,1,false,Low,push,ADV-0056,2026-01-28
CUS-08180,Ashley,Khan,54,M,White British,south-yorkshire,LS9,Manufacturing,27,Transport cost,1,false,High,call,ADV-0051,2025-10-14
CUS-08181,Ibrahim,Ofori,35,M,White British,derbyshire-notts,S81,Construction,20,Childcare cost,1,false,High,call,ADV-0213,2026-02-22
CUS-08182,Lola,Taylor,31,F,White British,south-east-london,E6,Retail,23,,0,true,High,sms,ADV-0114,2025-11-17
CUS-08183,Kwame,Mensah,41,M,White British,derbyshire-notts,DE22,Driving,24,Caring responsibilities,1,false,Medium,push,ADV-0012,2025-12-04
CUS-08184,Junior,Iwobi,32,M,White British,south-yorkshire,DN1,Driving,35,Criminal record;Transport cost,2,false,Low,push,ADV-0171,2025-09-19
CUS-08185,Aiden,Brown,34,M,Asian Pakistani,wales,CF24,Driving,22,Transport cost;Digital skills;Confidence,3,false,High,email,ADV-0225,2026-02-23
CUS-08186,Marcus,Knight,47,M,Asian Indian,south-east-london,SE1,Manufacturing,32,English language,1,false,Medium,sms,ADV-0010,2025-10-18
CUS-08187,Olu,Mensah,31,M,White British,north-london,NW3,Driving,14,Childcare cost,1,false,High,sms,ADV-0191,2026-05-10
CUS-08188,Joel,Walker,45,M,Black Caribbean,north-london,HA9,Security,37,Criminal record,1,false,Medium,sms,ADV-0053,2026-04-27
CUS-08189,Lola,Akin,45,F,White British,north-london,UB1,Care / health,14,,0,false,Medium,call,ADV-0113,2026-01-11
CUS-08190,Joshua,Iwobi,37,M,Asian Pakistani,north-london,NW1,Care / health,13,,0,false,Medium,push,ADV-0046,2025-11-13
CUS-08191,Olu,Mahmood,48,M,Asian Indian,derbyshire-notts,DE1,Warehouse / logistics,12,Housing instability;Childcare cost;Criminal record,3,false,Medium,push,ADV-0002,2026-04-20
CUS-08192,Halima,Roberts,55,F,Other White,south-east-london,SE15,Hospitality,50,,0,false,Medium,sms,ADV-0057,2026-03-25
CUS-08193,Demi,Carter,43,F,Other Asian,south-yorkshire,WF1,Warehouse / logistics,34,Housing instability,1,false,High,sms,ADV-0131,2026-04-21
CUS-08194,Joshua,Akin,49,M,White British,north-london,HA1,Cleaning / facilities,16,English language,1,false,Low,email,ADV-0053,2025-11-23
CUS-08195,Junior,Lewis,37,M,Black African,derbyshire-notts,S40,Warehouse / logistics,9,Housing instability,1,true,High,sms,ADV-0002,2025-10-26
CUS-08196,Tamika,Begum,46,F,Black African,derbyshire-notts,NG7,Hospitality,6,Caring responsibilities,1,false,Medium,email,ADV-0239,2026-05-14
CUS-08197,Tamika,Okafor,45,F,White British,south-yorkshire,DN1,Retail,17,Digital skills;Caring responsibilities,2,false,Low,email,ADV-0082,2025-11-24
CUS-08198,Mohammed,Hollis,26,M,Other,south-east-london,E20,Admin / office,15,Childcare cost,1,true,Medium,call,ADV-0089,2025-10-15
CUS-08199,Connor,Khan,29,M,Asian Pakistani,north-london,HA9,Manufacturing,22,English language,1,false,High,sms,ADV-0141,2025-10-22
CUS-08200,Tom,Akin,30,M,Black African,south-east-london,E13,Warehouse / logistics,11,,0,false,Medium,push,ADV-0085,2025-12-19
CUS-08201,Sean,O'Connor,36,M,Asian Indian,north-london,UB1,Hospitality,35,Transport cost,1,true,High,sms,ADV-0154,2026-02-17
CUS-08202,Theo,Ofori,39,M,White British,north-london,N1,Driving,9,Transport cost,1,false,High,sms,ADV-0094,2025-10-10
CUS-08203,Ashley,Okafor,49,M,Asian Bangladeshi,south-east-london,E20,Hospitality,39,Criminal record,1,false,High,sms,ADV-0084,2026-03-19
CUS-08204,Leah,Brown,52,F,White British,wales,LL57,Retail,9,Housing instability;Mental health;Digital skills;Transport cost,4,false,Medium,email,ADV-0105,2025-11-02
CUS-08205,Nasir,Mensah,38,M,White British,south-yorkshire,S60,Care / health,52,Physical health,1,false,Medium,push,ADV-0159,2026-04-20
CUS-08206,Sophie,O'Connor,31,F,Mixed,north-london,NW1,Care / health,10,Transport cost;Criminal record;Physical health,3,true,High,push,ADV-0141,2025-11-13
CUS-08207,Kai,Adekoya,22,M,White British,south-yorkshire,S1,Retail,42,Confidence;Housing instability,2,false,Low,sms,ADV-0069,2026-03-24
CUS-08208,Demi,Hussain,48,F,Black Caribbean,south-east-london,SE1,Warehouse / logistics,17,,0,true,Medium,sms,ADV-0062,2025-12-26
CUS-08209,Megan,Jones,49,F,Other Asian,north-london,HA1,Retail,15,Caring responsibilities;Digital skills,2,false,Medium,email,ADV-0103,2025-12-04
CUS-08210,Marcus,Hollis,48,M,White British,wales,LL57,Cleaning / facilities,24,Digital skills;Confidence;Transport cost;Mental health,4,false,High,push,ADV-0244,2026-02-17
CUS-08211,Sean,Akin,38,M,Black African,south-east-london,E2,Warehouse / logistics,36,Transport cost,1,false,High,sms,ADV-0135,2026-02-24
CUS-08212,Liam,Adekoya,37,M,Other White,derbyshire-notts,S81,Warehouse / logistics,15,Transport cost,1,false,High,push,ADV-0213,2026-01-22
CUS-08213,Tracy,Khan,39,F,White British,derbyshire-notts,NG1,Retail,7,,0,false,Medium,call,ADV-0012,2025-09-26
CUS-08214,Yusuf,Carter,37,M,White British,south-east-london,SE15,Construction,17,,0,false,Low,push,ADV-0210,2025-10-15
CUS-08215,Tyrese,Hollis,26,M,Asian Indian,north-london,NW1,Hospitality,26,Childcare cost;Caring responsibilities;Physical health;Digital skills,4,false,Low,push,ADV-0168,2026-03-20
CUS-08216,Sade,Begum,42,F,White British,south-east-london,E2,Hospitality,14,,0,false,High,push,ADV-0107,2025-12-25
CUS-08217,Bilal,Singh,42,M,Mixed,south-east-london,E13,Driving,25,Confidence;Physical health;Digital skills,3,false,Medium,email,ADV-0029,2026-04-07
CUS-08218,Ryan,O'Connor,35,M,White British,south-east-london,E6,Warehouse / logistics,33,,0,false,Medium,sms,ADV-0050,2025-10-25
CUS-08219,Connor,Akin,30,Other,White British,south-yorkshire,WF1,Retail,32,Confidence;Housing instability,2,false,Medium,sms,ADV-0049,2026-05-03
CUS-08220,Dylan,Hussain,41,M,White British,south-yorkshire,DN4,Warehouse / logistics,40,Childcare cost;Criminal record;Housing instability;Transport cost,4,false,Medium,sms,ADV-0151,2026-05-07
CUS-08221,Joel,Akin,33,M,Asian Pakistani,north-london,UB1,Construction,14,Physical health;Caring responsibilities;Childcare cost,3,true,Low,push,ADV-0106,2025-10-08
CUS-08222,Faye,Knight,37,F,White British,south-east-london,SE1,Admin / office,27,,0,false,High,sms,ADV-0062,2025-09-01
CUS-08223,Sean,Ofori,42,M,White British,south-yorkshire,S60,Care / health,10,Childcare cost,1,false,Medium,sms,ADV-0020,2025-12-14
CUS-08224,Joel,Roberts,37,M,White British,south-yorkshire,LS9,Retail,13,Physical health;Digital skills,2,false,Medium,push,ADV-0138,2026-01-01
CUS-08225,Sophie,Mensah,24,F,Asian Indian,wales,LL11,Construction,27,Physical health,1,false,Medium,call,ADV-0157,2026-02-21
CUS-08226,Nasir,Ofori,34,M,Asian Pakistani,south-east-london,E20,Hospitality,42,Caring responsibilities;Physical health,2,false,Medium,push,ADV-0233,2026-05-14
CUS-08227,Jamal,Williams,21,M,Asian Indian,derbyshire-notts,S81,Hospitality,14,Transport cost,1,false,Low,sms,ADV-0110,2026-02-08
CUS-08228,Ruth,Adekoya,20,F,Asian Indian,south-yorkshire,S6,Hospitality,20,,0,false,Medium,sms,ADV-0069,2025-10-31
CUS-08229,Olu,Mensah,46,M,White British,north-london,HA9,Retail,11,,0,true,Low,call,ADV-0141,2025-10-04
